audio_path,Korean_transcript
st_set3_collectorgs164_speakergs1418_91_7.wav,정심 때 돌잔치 가가 어띠나 많이 무건는지 배불러서 즈녀글 몬 먹겠어요
st_set3_collectorgs201_speakergs2453_42_12.wav,태풍 때문 때문에 바람이 세게 부러가 산사태가 나까봐 잠을 한숨도 못 잤습니다
st_set3_collectorgs188_speakergs1262_70_8.wav,알라가 어제부터 열이 안 떠러지는디 이라다 킬 나는 거 아인지 모르겠네
st_set3_collectorgs27_speakergs471_78_9.wav,시래기를 새끼에 묶어서 말려놨다가 난중에 국 끓일 때 여가 무그면 마시써예
st_set3_collectorgs185_speakergs2007_75_8.wav,이부시 쫌 시끄러워도 사이가 불편해질까 봐 참고 살았다
st_set3_collectorgs233_speakergs4169_26_9.wav,밀감이 너무 샐가서 못 묵겠는디 냉장고에서 달리 다린 과일이 있쓰만 좀 내 놓을래
st_set3_collectorgs213_speakergs2385_44_10.wav,동네에서 무신 사고라도 생기만 마을 사람들이 구째이 불러가 굿하고 그랟심더
st_set3_collectorgs213_speakergs3067_85_12.wav,절에는 모든 음식을 잘 끓 이카 먹고 물도 꼭 끓인 것만 드셔야 하떼
st_set3_collectorgs212_speakergs2345_96_6.wav,혈압약은 시간을 맞춰가 챙겨드려야지 안 그라면 효과가 업니데이
st_set3_collectorgs185_speakergs1905_63_9.wav,엉 무칠 때는 간을 강까무리하게 맞춰야지 안 그라모 신 맛이 나 안 데
st_set3_collectorgs185_speakergs3716_41_8.wav,자슥들 때미네 열심히 살았는데 인자 자슥들이 이러쿠롬 날 챙겨주이까네 고맙찌로
st_set3_collectorgs25_speakergs2221_18_15.wav,도루깨가 꽤나 무거우 무거 우가 허리 다칠 수 이쓰니까네 타작 털 때
st_set3_collectorgs183_speakergs3858_56_8.wav,날이 칩고 손도 시럽지만 그캐도 우리 일이니께 별로 피곤한 줄 모르겠데이다
st_set3_collectorgs213_speakergs3067_4_15.wav,마을 무숨구는 날에는 사람들이 같이 이게저게 다니민서 푸마이를 합니더
st_set3_collectorgs185_speakergs3713_16_6.wav,산에 가서 조금만 댕겨보만 지팽이 맨드는 걸 나무가 천지삐까리시더
st_set3_collectorgs184_speakergs1028_87_5.wav,에리베이터 가치고 억지로 나오지랄 말고 비상뱅 눌러서 도움 청하소
st_set3_collectorgs184_speakergs1157_77_10.wav,여기는 시골이라 교통이 좀 불편한데 공기도 예 깨끗하고 경치가 참 좋아여
st_set3_collectorgs233_speakergs4355_1_14.wav,둥가지로 쓸 나무는 또갈라가 저쪽 담장 미테 싸아 두마 됨니더
st_set3_collectorgs212_speakergs2345_0_9.wav,친정 동네하고 이 동네하고 차례 지낼 때 상차리는 건 뭐가 다릉교
st_set3_collectorgs185_speakergs2084_20_7.wav,여개까지 오느라고 욕 마이 봤는데 시원한 냉수부터 한 잔 드시소
st_set3_collectorgs212_speakergs2812_101_8.wav,소도 사람 맨치로 잘 메기야 근육도 붙고 힘도 생겨서 일을 잘 하지로
st_set3_collectorgs212_speakergs2812_21_7.wav,지진이 일나만 어떡 책상 밑으로 들어가 멈출 때까정 지달려야 합니데이
st_set3_collectorgs185_speakergs2851_38_7.wav,평생 농사만 지으니까네 허리가 구버가 인자는 똑바로 걸을 수가 엄니더
st_set3_collectorgs213_speakergs2568_20_21.wav,여개까정 오시느라 욕봐 욕빧는데 시운한 냉수 는 좀 틈 한 한잔 드시소
st_set3_collectorgs198_speakergs2076_3_7.wav,비단을 우애 짜는지 그 과정을 한 번쯤 말씀해 주실란교
st_set3_collectorgs183_speakergs1458_67_10.wav,오늘 비가 올 것 가트니께 우산 챙겨가고 잊어버리지 말고 단디 챙겨 온나
st_set3_collectorgs183_speakergs1936_86_11.wav,모기향을 피우만 화재 위험이 이쓰니께 모구장을 쳐놓고 주무시는 게 조아예
st_set3_collectorgs212_speakergs2176_37_7.wav,배미에 물리만 병언에 가야지 덴장 같은 거 마음대로 바르면 큰일 납니더
st_set3_collectorgs195_speakergs1950_106_8.wav,비가 올 줄도 모르고 세차를 하루 종일 열심히 캔는디 완전히 헏쑤고 핻띠
st_set3_collectorgs25_speakergs508_98_16.wav,아들 오늘 중한 시허미께네 시험 보이께네 갱엿하고 찹쌀떡 먹고 힘내서 시험 잘 봐라
st_set3_collectorgs233_speakergs2566_63_9.wav,나물 무칠 때는 간을 간거무리하고로 맞춰야지 안 그라면 쓴맛이 나서 안 돼
st_set3_collectorgs161_speakergs1899_65_7.wav,여기는 전에 살던 데보다도 시설이 좋고 애들 학교도 정말 가까워서 좋아요
st_set3_collectorgs213_speakergs2385_18_11.wav,도로깨나 깨나 무거워가 허리 다칠 수 이쓰니까네 타작 털 때 살살 뚜디리래이
st_set3_collectorgs188_speakergs2855_103_10.wav,올해는 배치 농새를 망우가 짐장을 할라믄 배치를 좀 사 와가 담궈야 데걷네
st_set3_collectorgs200_speakergs2886_44_9.wav,동네에서 무신 사고라도 생기만 마을 사람들이 굳째이 불러가 굿하고 그래씸더
st_set3_collectorgs164_speakergs1418_41_9.wav,자슥뜰 땜에 열심히 사란는디 인자 자슥뜨리 이러쿠럼 날 챙겨주니께 고맙지요
st_set3_collectorgs198_speakergs1264_71_6.wav,코피가 안 멈치고 이러쿠롬 계속 나만 병어네 가 봐야 하는 거 아인교
st_set3_collectorgs233_speakergs3719_2_8.wav,수박은 큰 게 맛있다고 하는디 차매는 작은 게 맛있는 건교
st_set3_collectorgs184_speakergs1538_20_9.wav,여개까정 오시느라 욕 바띠 시원한 냉수부터 한 잔 드시죠이
st_set3_collectorgs161_speakergs1599_76_7.wav,지난주에 상추도 심어 놓았으니까 사월 초쯤 되면 먹을 수 있을 겁니다
st_set3_collectorgs161_speakergs963_39_8.wav,다글 달구통에 넣어 두지 않으면 밤에 산짐승이 내려와가 물고 가 버립니다
st_set3_collectorgs183_speakergs3567_11_7.wav,마다를 계속 관리해야 안 그라머 금새 잡초가 자라가 엉망이 되거등
st_set3_collectorgs185_speakergs1602_61_9.wav,이 구두 신은 지 5년이 지내이끼네 굽이 다 딸가가 인자는 내삐리야겠다
st_set3_collectorgs183_speakergs3745_60_7.wav,일이 힘들어도 돈 뻐리가 손주들 용돈이라도 줄 수 이쓰니께로 조치로
st_set3_collectorgs27_speakergs471_103_9.wav,원래는 배치 농사를 망쳐가 짐장을 할라믄 어 배치를 좀 사와가 담궈야 되겠네
st_set3_collectorgs233_speakergs3865_3_6.wav,비단을 우예 짜는지 그 과정을 한번 좀 말씀해 주실람니껴
st_set3_collectorgs188_speakergs2855_2_6.wav,수박은 큰 게 맛있다고 하는디 참외는 작은 게 맛있는 건교
st_set3_collectorgs27_speakergs260_2_7.wav,수박은 큰 게 마싣다꼬 하는디 차메는 작은 게 더 맛있는 근교
st_set3_collectorgs218_speakergs2350_27_11.wav,오랜만에 조캐를 보니 보이니께 몬 알아볼 정도로 훌쩍 꺼 삐리가 깜짝 놀랐더니
st_set3_collectorgs183_speakergs4250_57_8.wav,올해는 날씨도 좋았고 비도 적땅하구로 와가 밭농사가 정말 잘 덴는 펴니라
st_set3_collectorgs183_speakergs3064_109_8.wav,어무이 지금 차 타고 자 갈라꼬 하는디 혹시 읍내로 나가시만 태워 드릴게예
st_set3_collectorgs183_speakergs3588_40_7.wav,콘센트에 코드를 너무 많이 뽑으면 불이 날 수 이쓰니께 정말 위험함니대이
st_set3_collectorgs233_speakergs3573_83_6.wav,두릅은 살째기 데쳐가 문쳐 먹기도 하고 꼬치장에 찍어 묵끼도 핻써예
st_set3_collectorgs198_speakergs1457_15_10.wav,옛날에는 혼자 짐장을 핻는디 요즘은 힘드러가 동네 사람들하고 거치 함니더
st_set3_collectorgs233_speakergs4169_87_10.wav,엘리베이터에 가트만 우럭으로 나 나올라꼬 하지 말고 비상구를 누 눌러서 도움을 요청하시오
st_set3_collectorgs233_speakergs4016_69_8.wav,가족찌리 해돋이 보면서 새해 단짐도 하고 소원도 빌고 올라꼬 해요
st_set3_collectorgs188_speakergs2855_81_8.wav,비가 많이 오만 축대부텀 살피고 위험하다 시프만 퍼뜩 집에서 나와야 합니더
st_set3_collectorgs183_speakergs3671_43_10.wav,베를 짜다가 줄이 터져 삐면 끊어진 데를 마카 이사가 다시 짜야 함니데이
st_set3_collectorgs185_speakergs2873_92_9.wav,처음에는 시아인데 형 말이시다 시아한데 화가 많이 나는데 이야기를 듣다 보니까 참 이해가 되고 그라데요
st_set3_collectorgs161_speakergs1329_108_8.wav,전화를 하고 시펀는디 얘기하는 중간에 전화하러 나오기가 어려워서 집에 전화 못 했습니다
st_set3_collectorgs183_speakergs1753_92_11.wav,츠메는 형한테 화가 마이 나썬는디 이야기를 듣다 보니깨 이해가 되더라고예
st_set3_collectorgs183_speakergs2074_79_10.wav,돼지 잡을 때는 어 어른들이 여럿이 붙어야지 안 그라모 힘드러가 못 잠니더
st_set3_collectorgs183_speakergs3254_94_7.wav,가스레인지에 불 켜는 걸 잊어버려서 음식을 마케 태울 뻔했습니다
st_set3_collectorgs183_speakergs4410_95_8.wav,오랫동안 한 동네에서 살았던 할미인디 도라가시니께네 매미 아프네요
st_set3_collectorgs161_speakergs1329_86_6.wav,모기향을 피우면 화재 위험이 있으니까 모기장을 쳐놓고 주무시는 게 좋습니다
st_set3_collectorgs219_speakergs3007_33_8.wav,애넘드리 쌀을 다 빼끄러 가 삐리서 업쓰이꺼네 맨날 꽁당보리밥 밖에 몬 무거찌로
st_set3_collectorgs198_speakergs1537_85_8.wav,여름처레는 모든 음시글 잘 이카 무꼬 물도 꼭 끼린 건만 드셔야 돼예
st_set3_collectorgs198_speakergs1907_4_10.wav,마을 모 숭구는 날에는 사람들이 같이 이게저게 다니면서 품앗이를 합니더
st_set3_collectorgs185_speakergs2851_45_7.wav,감기약 무꼬 자버러울울 때는 사고 날 수 이쓰니까네 겡운기 몰지 마시소 
st_set3_collectorgs233_speakergs3263_1_7.wav,중가지로 쓸 나무는 쪼개서 저쪽 담장 밑에 쌓아두면 됩니다
st_set3_collectorgs195_speakergs1557_40_8.wav,콘센트에 코드를 너무 많이 꼽으면 불이 날 수 이쓰끼네 정말 위험합니데이
st_set3_collectorgs185_speakergs1905_7_8.wav,방에 가래떡 하고 술 차려 놨으니까 편하게 드 들면서 말씀 나누소
st_set3_collectorgs183_speakergs3858_70_9.wav,알라가 어제부텀 열이 안 떠러지는디 이러다 킬 나는 거 아닌지 모르겠다
st_set3_collectorgs233_speakergs2008_103_15.wav,올래는 배치 농새를 망우가 짐장을 할라믄 배치를 좀 사와가 당궈야 되겠네
st_set3_collectorgs233_speakergs3719_61_8.wav,이 구죽 신은 지 오년이 지나니뗘 꿈이 다 닳아 빠지고 내버릴껴
st_set3_collectorgs164_speakergs1572_11_11.wav,마다를 계속 관리해야지 안 그라만 금새 잡초가 자래서 엉망이 데요
st_set3_collectorgs219_speakergs3007_50_8.wav,상량하먼 주인하고 일꾼들이 음식도 농갈로 묵꼬 술도 마시고 그랜니더
st_set3_collectorgs212_speakergs2121_4_7.wav,마을 모 숨구는 날에는 사람들이 같이 이게저게 다니면서 품아이를 합니다
st_set3_collectorgs212_speakergs2419_44_12.wav,동네에서 무신 사고라도 생기먼 마을 사람들이 굿이라거나 굳쨍이 불러 불라가 굿하고 그랟씸니더 심더
st_set3_collectorgs212_speakergs2121_74_6.wav,지금 안기도 짙고 파도가 노파가 배가 만개 몬 댕긴다고 하대예
st_set3_collectorgs184_speakergs1028_99_5.wav,옛날부터 조상꿈이나 돼지꿈꾸면 집에 돈 들어온다고 좋아했지
st_set3_collectorgs233_speakergs3074_25_12.wav,처음 시집 왔을 때 생선국을 보고 이거 비린내가 나가 나니까 우염 어찌 무글찌 걱정 합니다
st_set3_collectorgs212_speakergs2061_14_10.wav,밭이 별로 크지 안으니껴 카배추보다 상추 같은 걸 심구는 게 좋을 검니데이
st_set3_collectorgs233_speakergs2008_45_10.wav,감기약 묵고 자부러울 때는 사고 날 수 이쓰니께 겡운기 몰지 마이소
st_set3_collectorgs188_speakergs1262_4_9.wav,마을 모숨꾸는 날에는 사람들이 같이 이게저게 다니면서 품앗이를 함니더
st_set3_collectorgs198_speakergs2076_42_8.wav,태풍 때문에 바램이 이렇게 씨게 부이꺼네 산사태가 날까 봐 잠을 한숨도 못 잤니더
st_set3_collectorgs183_speakergs4410_1_10.wav,가지로 쓸나무는 오갈리가 저쪽 담장 밑에 쌓아두면 되니더
st_set3_collectorgs183_speakergs4250_107_8.wav,오새는 시워리 좋다만 우리 클 때는 하고 싶은 것도 몬하고 골무리 많았어
st_set3_collectorgs161_speakergs1329_48_8.wav,올해는 날씨가 좋아서 농사도 잘 되고 밭떼기로 팔고 하니까 기분 좋습니다
st_set3_collectorgs185_speakergs1905_82_5.wav,운동 안 하면 좋은 약 마이 무거도 아무 소용 없습니다
st_set3_collectorgs185_speakergs2084_15_10.wav,옛날에는 혼자 짐장을 했는데 요즘은 힘들어 가지고 동네 사람들과 같이 함니데이
st_set3_collectorgs198_speakergs1477_50_8.wav,상랑하먼 신하고 일꾼들이 음식도 농갈라 묵고 술도 마시고 그랬니도
st_set3_collectorgs233_speakergs4016_51_9.wav,우리 어무이는요 솜씨가 조아가 옷도 잘 맹글로 음식도 말깔나구로 해씀니더
st_set3_collectorgs195_speakergs1950_81_9.wav,"비가 마이 오만 축대부터 살피고 위험하다 시프마 듬썩
 집에서 빨리 나와야 합니다"
st_set3_collectorgs219_speakergs3451_83_7.wav,더러븐 살째기 데치가 문쳐 묵끼도 하고 꼬치장에 찍어 묵끼도 해써예
st_set3_collectorgs233_speakergs3074_108_12.wav,전화를 하고 싶었는데 얘기하는 중간에 전화를 전화하려 나오기가 어려워서 집에 전화 못햅니 못했어요.
st_set3_collectorgs184_speakergs1538_43_9.wav,베를 짜다가 줄이 터졌지만 끊어진 베를 막 가 이써가 다시 짜야 함니데이
st_set3_collectorgs233_speakergs4169_95_7.wav,오랫동안 한 동네에 살았던 할머니들이 돌아가시니까 내 마음이 아프네
st_set3_collectorgs183_speakergs2986_100_8.wav,촌구석이라 젊은 사람은 함부레 없고 전부 노인들만 이쓰니께네 농사 짓기도 힘들어
st_set3_collectorgs25_speakergs2815_4_18.wav,마을 모숨구는 모숨그는 날에는 사람들이 같이 이게 저게 다니면서 품앗이를 합니다
st_set3_collectorgs212_speakergs2419_45_9.wav,감기약 묵꼬 자브러울 때는 사고 날 수 이쓰니꺼네 겡운기 몰지 마이소
st_set3_collectorgs187_speakergs3041_61_8.wav,이 국쑤 신은 지 오년이 지내니께네 굽이 다 달가가 인자는 내삐리야겓따
st_set3_collectorgs183_speakergs3567_20_5.wav,여기까지 오시느라 욕빤는데 시원한 찬물 한 잔 하이소
st_set3_collectorgs161_speakergs1599_109_10.wav,어머니 지금 차 타고 장에 나가려고 하는데 혹시 읍내로 나가시면 태워다 드릴게요
st_set3_collectorgs183_speakergs4410_42_10.wav,태풍 떄미네 바래미 시게 부니께네 산사태가 날까 봐 잠을 한숨도 몬 잔니더
st_set3_collectorgs201_speakergs2453_68_11.wav,여개는 촌구석이라 아 병언에 갈라꼬 하마 차를 타고 한참을 나가야 뎀니더
st_set3_collectorgs219_speakergs3642_108_9.wav,전화를 하고 시펀는디 얘기하는 중간에 전화하러 나오기가 어려워가 집에 전화 모낸니더
st_set3_collectorgs184_speakergs1157_54_8.wav,수는 트래기 까만 것도 있고 빨간 것도 있는데 그게 또 노랑 게 제일 많죠
st_set3_collectorgs27_speakergs260_14_9.wav,밭이 별로 크지 아느니께 양배추보다는 상추 같은 걸 숭구는 것도 좋겠네
st_set3_collectorgs219_speakergs3451_5_7.wav,여유가 있는 사람들은 개화집 지을 때 보통 몇 칸짜리 집을 지었씁니껴
st_set3_collectorgs233_speakergs3074_5_7.wav,여유가 있는 사람들은 기와집 지을 때 보통 몇 칸짜리 집을 지었습니까
st_set3_collectorgs233_speakergs4243_59_14.wav,알라가 놀이공원에 가자꼬 저렇게 잡치는디 바빠도 한 번은 가 보시더
st_set3_collectorgs219_speakergs3642_68_8.wav,여개는 촌꾸숙이라 비워네 갈라꼬 하믄 차를 타고 한참을 나가야 데니더
st_set3_collectorgs183_speakergs4142_83_7.wav,더릅은 살째기 데쳐가 문쳐 먹기도 하고 고추장에 찍어 먹기도 했어예
st_set3_collectorgs233_speakergs4169_38_9.wav,평생 농사만 지었으니 허리가 굳어 인자는 똑바리 걸을 수가 없지 엄니더
st_set3_collectorgs184_speakergs1322_23_8.wav,오랜만에 가족끼리 외식 한번 하자꼬 하는디 그것도 못하면 우야능교
